202,200862.901,8162328.585,1565.475,,,,,,,,,
203,200862.907,8162327.691,1565.511,,,,,,,,,
204,200869.134,8162290.888,1565.905,,,,,,,,,
205,200862.952,8162290.911,1566.052,,,,,,,,,
206,200856.742,8162290.715,1566.002,,,,,,,,,
207,200850.511,8162290.86,1565.968,,,,,,,,,
208,200850.499,8162328.559,1565.404,,,,,,,,,
209,200850.526,8162327.59,1565.426,,,,,,,,,
210,200856.725,8162327.491,1565.338,,,,,,,,,
211,200856.758,8162328.221,1565.335,,,,,,,,,
212,200856.344,8162365.347,1565.144,,,,,,,,,
213,200856.802,8162365.815,1565.377,,,,,,,,,
214,200850.704,8162365.51,1565.471,,,,,,,,,
215,200850.511,8162366.002,1565.505,,,,,,,,,
216,200850.53,8162402.78,1565.834,,,,,,,,,
217,200850.55,8162403.555,1565.875,,,,,,,,,
218,200856.654,8162403.292,1566.221,,,,,,,,,
219,200856.745,8162402.641,1566.155,,,,,,,,,
220,200850.501,8162440.466,1565.428,,,,,,,,,
221,200850.548,8162441.084,1565.731,,,,,,,,,
222,200856.799,8162440.317,1565.482,,,,,,,,,
223,200856.788,8162440.926,1565.753,,,,,,,,,
224,200856.715,8162477.745,1565.801,,,,,,,,,
225,200856.752,8162478.418,1565.82,,,,,,,,,
226,200850.564,8162477.798,1565.694,,,,,,,,,
227,200850.554,8162478.82,1565.691,,,,,,,,,
228,200850.565,8162515.521,1565.573,,,,,,,,,
229,200850.566,8162516.208,1565.033,,,,,,,,,
230,200856.79,8162516.012,1565.168,,,,,,,,,
231,200856.759,8162515.395,1565.564,,,,,,,,,
232,200856.709,8162552.834,1565.089,,,,,,,,,
233,200856.731,8162553.541,1565.094,,,,,,,,,
234,200850.75,8162553.756,1564.765,,,,,,,,,
235,200850.544,8162552.947,1564.823,,,,,,,,,
236,200856.753,8162590.53,1564.588,,,,,,,,,
237,200850.603,8162590.677,1564.314,,,,,,,,,
238,200844.425,8162590.591,1564.422,,,,,,,,,
239,200838.131,8162590.7,1564.483,,,,,,,,,
240,200838.337,8162553.833,1564.409,,,,,,,,,
241,200838.148,8162553.121,1564.537,,,,,,,,,
242,200844.312,8162553.62,1564.591,,,,,,,,,
243,200844.294,8162552.888,1564.6,,,,,,,,,
244,200838.166,8162516.231,1564.752,,,,,,,,,
245,200838.167,8162515.566,1564.997,,,,,,,,,
246,200844.362,8162516.102,1564.937,,,,,,,,,
247,200844.382,8162515.436,1565.089,,,,,,,,,
248,200844.341,8162478.57,1565.361,,,,,,,,,
249,200844.337,8162477.715,1565.36,,,,,,,,,
250,200838.172,8162478.857,1565.225,,,,,,,,,
251,200838.163,8162477.816,1565.222,,,,,,,,,
252,200838.163,8162441.093,1565.328,,,,,,,,,
253,200838.163,8162440.34,1565.044,,,,,,,,,
254,200844.372,8162440.98,1565.371,,,,,,,,,
255,200844.328,8162440.338,1565.108,,,,,,,,,
256,200844.31,8162403.394,1565.122,,,,,,,,,
257,200844.292,8162402.635,1565.118,,,,,,,,,
258,200838.209,8162403.635,1564.58,,,,,,,,,
259,200838.175,8162402.569,1564.579,,,,,,,,,
260,200838.108,8162365.433,1565.339,,,,,,,,,
261,200838.143,8162365.891,1565.058,,,,,,,,,
262,200844.279,8162365.776,1565.223,,,,,,,,,
263,200844.312,8162365.143,1565.385,,,,,,,,,
264,200844.201,8162327.462,1564.979,,,,,,,,,
